Id_Cliente,Indicador_Status,Idade,Sexo,n_dependentes,nivel_educacao,estado_civil,renda,categoria_cartao,meses_contrato,n_produtos,limite_credito,total_transacoes
796174983,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,46,2,25737.0,94
712918083,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,33,1,2211.0,88
715459158,Existing Customer,35,F,4,High School,Unknown,Unknown,Blue,26,2,16950.0,97
712687083,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,24,1,15043.0,83
713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,29338.0,40
812443458,Existing Customer,57,M,4,Graduate,Single,$120K +,Blue,52,2,25808.0,94
712984983,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,30,1,2248.0,101
708826158,Existing Customer,45,F,4,Uneducated,Divorced,$40K - $60K,Blue,27,2,3670.0,100
788725608,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,17,1,8861.0,102
717559533,Existing Customer,47,M,3,Graduate,Married,$120K +,Silver,42,1,34516.0,100
720443358,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,36,1,8014.0,84
806694333,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue,39,1,2771.0,73
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,34516.0,98
718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue,40,1,8383.0,63
770705208,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Gold,30,1,15365.0,91
720655833,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,30,2,2913.0,56
797898858,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,34,1,4748.0,88
779548008,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,35,1,34516.0,83
718388733,Existing Customer,38,F,1,College,Unknown,Less than $40K,Blue,32,2,2609.0,96
711742758,Attrited Customer,43,F,5,College,Single,$40K - $60K,Blue,32,2,11508.0,74
757863258,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,38,2,2396.0,84
711947358,Existing Customer,49,M,4,Uneducated,Married,$120K +,Blue,38,2,18991.0,83
712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,1,10908.0,42
814760358,Existing Customer,53,M,3,Graduate,Unknown,$40K - $60K,Blue,48,2,14627.0,82
710192283,Existing Customer,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2219.0,91
718977483,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue,46,2,25736.0,91
712129158,Existing Customer,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,7997.0,104
714880533,Existing Customer,40,M,5,Graduate,Single,$40K - $60K,Blue,36,2,2849.0,99
808287408,Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue,40,1,29227.0,100
709619433,Existing Customer,52,M,2,Doctorate,Married,$120K +,Blue,44,1,34516.0,108
708881583,Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue,43,1,12458.0,95
711332883,Attrited Customer,62,M,1,High School,Single,$60K - $80K,Blue,46,2,7547.0,73
717696333,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue,36,4,34516.0,60
820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,10677.0,94
768733533,Existing Customer,53,M,5,Uneducated,Unknown,$80K - $120K,Blue,47,2,2340.0,88
779779083,Existing Customer,38,F,3,High School,Single,$40K - $60K,Gold,26,2,23981.0,103
720735408,Existing Customer,44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,6329.0,109
819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,4960.0,88
804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,34516.0,86
714823308,Existing Customer,55,F,3,College,Single,Less than $40K,Gold,35,2,15987.0,98
711577458,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,3244.0,95
787539333,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,7298.0,88
716806383,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,40,1,28307.0,122
812230308,Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2,2430.0,100
778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29,2,7650.0,109
774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,6443.0,92
718756533,Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,13356.0,105
812224983,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,51,1,4675.0,100
714284358,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,52,2,2177.0,82
709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36,1,34516.0,96
750690258,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,2,2821.0,103
716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,6769.0,88
718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,34516.0,75
718528833,Existing Customer,51,M,1,High School,Married,$120K +,Blue,43,2,30172.0,101
718006608,Existing Customer,44,F,5,Uneducated,Single,Less than $40K,Blue,36,1,7742.0,100
710569233,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,35,2,11814.0,100
718694658,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,32,2,28687.0,90
779293308,Existing Customer,51,M,4,Graduate,Married,$60K - $80K,Silver,33,1,25653.0,103
718276758,Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue,40,2,4705.0,97
712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,1,19150.0,85
719296383,Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold,18,1,34516.0,85
808279158,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,11765.0,99
780497958,Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue,28,1,16627.0,99
715519983,Existing Customer,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,13553.0,94
708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,11476.0,113
823648983,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,1,5182.0,112
789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,23026.0,52
716837508,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,18477.0,95
711249858,Attrited Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,38,2,29890.0,47
712009083,Existing Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,2,8290.0,93
720522633,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,2,16199.0,106
713071383,Existing Customer,54,F,1,Unknown,Single,Unknown,Blue,36,1,3723.0,99
712938258,Existing Customer,45,M,2,Graduate,Single,Less than $40K,Silver,32,2,12695.0,94
719071158,Attrited Customer,54,F,0,Graduate,Single,Unknown,Platinum,38,2,34516.0,54
709046958,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Silver,39,2,30379.0,100
708748833,Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,25,2,9875.0,105
711364233,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Platinum,26,1,34516.0,104
712645908,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,37,1,2600.0,111
708428958,Existing Customer,39,M,2,Unknown,Single,$80K - $120K,Gold,33,1,34516.0,113
719714658,Attrited Customer,61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,12218.0,62
720874983,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Silver,37,1,34516.0,97
719180958,Existing Customer,48,F,2,Uneducated,Divorced,$40K - $60K,Silver,39,2,21754.0,104
710360583,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,8396.0,101
823848183,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Platinum,35,1,15987.0,92
783121008,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Silver,49,1,12094.0,106
789529158,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,36,1,2946.0,88
708500883,Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Silver,40,2,17812.0,106
811965558,Existing Customer,46,F,4,College,Single,$40K - $60K,Blue,41,2,13743.0,106
714383583,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Gold,36,5,23981.0,97
809425533,Existing Customer,45,F,2,Uneducated,Divorced,$40K - $60K,Silver,40,5,15785.0,105
716858433,Attrited Customer,43,F,4,Graduate,Single,Less than $40K,Blue,32,4,3015.0,75
812534958,Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver,34,2,19000.0,97
714052158,Attrited Customer,49,M,2,High School,Married,$120K +,Blue,39,2,11714.0,68
780200208,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Blue,29,2,11135.0,112
711458583,Existing Customer,47,M,2,College,Married,$60K - $80K,Silver,35,2,34516.0,106
826451433,Existing Customer,42,M,4,Graduate,Single,$80K - $120K,Silver,38,2,34516.0,103
719740983,Existing Customer,44,F,1,Unknown,Divorced,Less than $40K,Silver,34,1,13259.0,102
709019283,Existing Customer,47,M,1,College,Married,$80K - $120K,Blue,39,2,5660.0,100
710213508,Existing Customer,63,M,1,High School,Single,$60K - $80K,Blue,54,2,23355.0,95
710814633,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,31,1,20734.0,103
775267158,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,37,2,2476.0,111
712268808,Existing Customer,55,M,4,Graduate,Single,$120K +,Silver,36,2,34516.0,105
720178158,Attrited Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,5,7552.0,63
779805408,Existing Customer,42,M,3,Unknown,Married,Less than $40K,Silver,31,1,14630.0,99
710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,35,5,6080.0,56
720698883,Attrited Customer,51,M,1,High School,Single,$80K - $120K,Blue,38,2,28605.0,67
780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2,2886.0,58
714190983,Attrited Customer,51,F,2,Graduate,Single,Unknown,Platinum,32,2,34516.0,65
713808633,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,10850.0,127
710295858,Existing Customer,43,M,4,Graduate,Divorced,$80K - $120K,Blue,32,2,24244.0,84
713209308,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,46,2,17218.0,97
788709408,Existing Customer,41,F,2,Unknown,Married,Unknown,Blue,21,2,14746.0,127
717757608,Existing Customer,53,M,2,College,Single,$120K +,Gold,36,2,34516.0,114
715300683,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,36,1,34458.0,94
711436983,Existing Customer,57,M,3,Unknown,Single,$120K +,Silver,49,1,34516.0,102
789582483,Existing Customer,60,M,1,High School,Divorced,$40K - $60K,Blue,53,2,9369.0,101
790168083,Existing Customer,51,M,0,High School,Unknown,$80K - $120K,Blue,44,2,22741.0,100
742865883,Attrited Customer,46,F,3,Unknown,Single,$40K - $60K,Blue,39,4,9110.0,69
770848308,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,2,34516.0,105
713486583,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,29,2,17277.0,97
708697983,Existing Customer,56,M,0,High School,Unknown,$120K +,Blue,49,2,34516.0,78
823539558,Existing Customer,39,F,3,Uneducated,Single,Unknown,Silver,35,2,33565.0,94
711339258,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Silver,36,1,20176.0,86
781171908,Existing Customer,45,M,3,Graduate,Single,$40K - $60K,Blue,38,1,3751.0,106
815582358,Existing Customer,47,F,5,Unknown,Unknown,Less than $40K,Blue,42,2,2519.0,95
755212608,Attrited Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,43,4,13067.0,71
716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,6,3399.0,78
771674958,Existing Customer,45,M,2,High School,Married,$40K - $60K,Blue,33,1,11529.0,97
787909158,Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,31,1,8694.0,105
717140733,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,36,1,6616.0,85
799468083,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,45,2,11467.0,97
718993533,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,2,15821.0,103
713870958,Existing Customer,56,F,3,Uneducated,Single,Unknown,Platinum,46,2,34516.0,93
709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16,1,15795.0,96
798553158,Attrited Customer,62,F,1,Graduate,Single,Less than $40K,Blue,56,1,3109.0,72
720819858,Existing Customer,47,F,4,Post-Graduate,Single,Less than $40K,Blue,27,1,8837.0,100
815078433,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,37,2,6551.0,99
710924658,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,36,1,2540.0,99
709883883,Existing Customer,46,F,4,Uneducated,Divorced,Unknown,Blue,34,2,8110.0,94
718650258,Existing Customer,54,F,3,Graduate,Single,Unknown,Blue,47,2,6146.0,97
711613308,Attrited Customer,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2,2236.0,38
718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,3711.0,51
718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2082.0,48
709108533,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,29,2,9959.0,90
713236458,Existing Customer,55,M,4,Unknown,Single,$60K - $80K,Blue,48,2,18980.0,113
714352533,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,29,1,15472.0,103
717353433,Existing Customer,50,F,2,Unknown,Single,Unknown,Blue,42,1,21498.0,104
813804783,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,4,2667.0,54
771062733,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,31,1,4291.0,101
715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue,26,1,3879.0,81
713552958,Existing Customer,43,M,5,Graduate,Unknown,$60K - $80K,Blue,28,1,12773.0,114
715209333,Existing Customer,32,M,0,High School,Single,$60K - $80K,Blue,36,1,6224.0,124
769935783,Existing Customer,40,M,3,Unknown,Single,$60K - $80K,Blue,34,2,9594.0,100
815613033,Existing Customer,49,M,2,Unknown,Married,Less than $40K,Silver,44,2,12518.0,96
718732833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,48,4,2783.0,42
816328308,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,55,2,3773.0,118
711814608,Existing Customer,41,F,5,High School,Married,$40K - $60K,Silver,36,2,19281.0,110
803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver,33,6,14806.0,57
710694033,Existing Customer,32,M,0,Graduate,Divorced,$40K - $60K,Blue,36,2,7473.0,104
709257708,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,41,1,3108.0,127
720174033,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,33,1,34516.0,104
820666083,Attrited Customer,41,M,2,Graduate,Single,$120K +,Blue,37,5,27742.0,85
712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver,41,6,14563.0,70
713131158,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,46,1,10286.0,59
803335008,Existing Customer,48,F,2,Graduate,Divorced,Unknown,Blue,43,2,7791.0,107
795869583,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,47,1,3733.0,118
789535233,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Silver,44,2,34516.0,109
716441058,Existing Customer,45,F,4,High School,Single,Less than $40K,Silver,36,2,14416.0,99
718113633,Attrited Customer,41,M,3,Uneducated,Married,$120K +,Blue,36,1,34516.0,56
708908883,Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Silver,32,1,12033.0,106
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,34516.0,97
708229308,Attrited Customer,49,F,2,Unknown,Married,Less than $40K,Blue,41,5,3243.0,71
715351983,Existing Customer,32,F,2,Unknown,Married,Less than $40K,Blue,20,1,9761.0,97
798451908,Existing Customer,36,F,2,Graduate,Married,Less than $40K,Blue,30,1,5723.0,120
794962983,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,41,1,9947.0,110
721000833,Existing Customer,49,M,0,Uneducated,Married,$60K - $80K,Blue,38,1,3599.0,110
720086358,Existing Customer,58,M,2,Doctorate,Married,$120K +,Blue,48,2,12648.0,125
710064033,Attrited Customer,45,M,3,Uneducated,Married,$40K - $60K,Blue,28,2,4572.0,42
780588258,Existing Customer,53,F,5,Unknown,Married,Less than $40K,Blue,42,1,4021.0,120
710833908,Existing Customer,45,M,5,High School,Married,$80K - $120K,Blue,25,1,25601.0,100
714449283,Existing Customer,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,1,25428.0,97
772339383,Existing Customer,54,M,3,Post-Graduate,Single,$40K - $60K,Blue,44,2,4216.0,121
721382208,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,27,2,3140.0,122
779349783,Existing Customer,46,M,3,Doctorate,Married,$60K - $80K,Blue,31,2,21161.0,104
789450408,Existing Customer,41,F,2,Uneducated,Married,Unknown,Blue,32,2,5877.0,91
709210833,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,36,1,9074.0,110
821752908,Existing Customer,53,M,2,High School,Single,$60K - $80K,Blue,49,2,4142.0,117
789878283,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,29,2,3152.0,117
709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,15987.0,71
719222133,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,36,2,8919.0,96
715551783,Existing Customer,54,F,2,Uneducated,Married,Unknown,Blue,42,1,24927.0,113
712718958,Existing Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,36,2,3308.0,101
709764483,Attrited Customer,61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,1,6157.0,65
783361533,Existing Customer,41,M,3,Unknown,Married,$60K - $80K,Silver,35,2,33889.0,112
717942033,Existing Customer,52,M,2,Uneducated,Unknown,$120K +,Blue,42,1,33552.0,98
817908783,Existing Customer,44,M,3,Unknown,Single,$120K +,Silver,39,2,34516.0,107
713708358,Existing Customer,33,F,3,Unknown,Single,$40K - $60K,Silver,36,2,19594.0,111
713705358,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,28,2,7349.0,109
789551883,Existing Customer,52,F,3,Graduate,Single,$40K - $60K,Blue,45,1,14803.0,87
812247033,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,46,5,3536.0,39
717580458,Attrited Customer,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,2,19333.0,63
780551733,Existing Customer,54,F,1,High School,Married,Less than $40K,Silver,44,2,11605.0,117
719722308,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,3329.0,114
718328283,Existing Customer,40,F,4,High School,Single,Less than $40K,Blue,36,2,3961.0,100
826061508,Existing Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue,45,1,5975.0,102
715610733,Attrited Customer,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,6,3735.0,66
710161083,Attrited Customer,62,F,0,Uneducated,Single,Less than $40K,Blue,36,6,5780.0,40
712464933,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,36,2,19141.0,114
768181608,Existing Customer,43,F,3,Graduate,Unknown,Less than $40K,Blue,37,2,3461.0,122
713869083,Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,43,2,29394.0,92
711465333,Existing Customer,35,M,4,High School,Single,$80K - $120K,Blue,26,2,24250.0,99
719924433,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver,32,1,16191.0,107
719248158,Existing Customer,52,M,2,High School,Divorced,$60K - $80K,Blue,42,1,7261.0,108
719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,2,4023.0,96
715799808,Attrited Customer,52,M,0,High School,Single,$60K - $80K,Blue,39,4,3764.0,69
721264533,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,1,3767.0,126
711838008,Attrited Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,28,2,6407.0,77
711826983,Attrited Customer,47,F,3,Unknown,Married,$40K - $60K,Blue,36,4,5822.0,38
719413383,Existing Customer,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,2,33711.0,134
712990458,Existing Customer,44,F,3,Graduate,Married,Unknown,Silver,34,2,31699.0,113
789594108,Existing Customer,47,M,5,College,Single,$80K - $120K,Blue,41,1,3429.0,99
718764708,Existing Customer,45,M,3,Graduate,Unknown,$120K +,Blue,36,1,8858.0,103
820271208,Existing Customer,46,M,2,Graduate,Divorced,$60K - $80K,Blue,41,2,7064.0,103
708369633,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Gold,36,6,15487.0,67
712055433,Existing Customer,39,F,4,High School,Married,Less than $40K,Blue,36,2,3600.0,116
721114458,Existing Customer,46,M,4,College,Single,$120K +,Blue,36,1,34516.0,96
714959358,Attrited Customer,50,M,3,High School,Married,$80K - $120K,Silver,36,5,34516.0,71
708396033,Existing Customer,45,F,2,Uneducated,Married,Less than $40K,Blue,27,1,2490.0,101
719593608,Attrited Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,33870.0,61
715830558,Attrited Customer,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,34516.0,81
716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue,20,1,23760.0,103
714941358,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,4005.0,75
716088783,Attrited Customer,60,M,0,College,Married,$80K - $120K,Blue,50,1,29239.0,65
718458858,Attrited Customer,41,M,4,Graduate,Single,$80K - $120K,Silver,29,2,34516.0,53
715754133,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,32,2,3391.0,107
715630983,Attrited Customer,31,F,0,Graduate,Single,Less than $40K,Blue,21,4,4598.0,77
712768983,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,34516.0,65
716881683,Attrited Customer,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3435.0,51
711108408,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,2,17540.0,96
717565233,Existing Customer,51,M,3,Doctorate,Single,$80K - $120K,Blue,38,2,31346.0,92
789539058,Existing Customer,28,M,0,Uneducated,Single,Less than $40K,Blue,20,1,4342.0,116
768643158,Existing Customer,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,3842.0,119
721530633,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,1,3785.0,104
721188033,Existing Customer,48,M,5,College,Married,Less than $40K,Blue,39,2,6797.0,112
810261633,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,39,2,9682.0,95
717529233,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3319.0,44
719365233,Existing Customer,34,M,4,Unknown,Single,Less than $40K,Blue,23,1,7664.0,126
720943308,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Silver,36,1,30498.0,120
714425283,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,2,19962.0,119
711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,21398.0,53
719683158,Attrited Customer,56,F,2,Unknown,Married,Less than $40K,Blue,48,2,4746.0,66
709406733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,2,20434.0,106
708572658,Existing Customer,49,M,5,Graduate,Married,$60K - $80K,Silver,38,1,29531.0,120
714001008,Existing Customer,56,M,1,Uneducated,Divorced,$120K +,Blue,36,1,3730.0,102
712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,10688.0,98
716260833,Attrited Customer,56,F,5,Unknown,Single,Less than $40K,Blue,36,6,4668.0,63
708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold,19,1,22725.0,120
717076458,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,36,1,8155.0,102
712412958,Existing Customer,41,F,3,Doctorate,Married,$40K - $60K,Silver,33,1,18266.0,124
720535008,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,36,1,10492.0,104
711578658,Existing Customer,56,F,2,High School,Married,$40K - $60K,Blue,49,1,6380.0,97
709373883,Existing Customer,37,F,5,Unknown,Married,$40K - $60K,Silver,36,1,19055.0,124
780730008,Existing Customer,51,M,2,College,Single,$120K +,Blue,36,2,3477.0,120
824816358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,32,2,3277.0,127
716106108,Existing Customer,49,M,4,Post-Graduate,Married,$120K +,Silver,41,2,34516.0,129
709807383,Existing Customer,35,F,2,Unknown,Married,Less than $40K,Blue,22,1,3616.0,94
716430933,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,36,2,3973.0,131
789866133,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K,Blue,35,2,4318.0,118
718634058,Existing Customer,48,F,2,High School,Unknown,Unknown,Blue,31,2,7660.0,100
715129983,Existing Customer,46,F,3,Graduate,Divorced,Unknown,Blue,36,1,3515.0,116
717177783,Existing Customer,36,F,0,Unknown,Married,Less than $40K,Silver,19,1,13313.0,121
719694408,Attrited Customer,30,F,1,College,Single,Less than $40K,Blue,36,4,4541.0,80
806992533,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,44,2,8284.0,102
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,3768.0,71
711010683,Existing Customer,35,M,3,High School,Married,$40K - $60K,Blue,27,1,14382.0,131
714759708,Existing Customer,54,F,1,High School,Single,Unknown,Blue,36,2,10798.0,105
718801158,Existing Customer,49,M,3,Graduate,Single,$40K - $60K,Gold,36,2,23981.0,96
712256358,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,23,1,22729.0,110
779803008,Existing Customer,41,F,2,High School,Single,Unknown,Blue,30,2,27670.0,124
710968008,Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,26,2,3423.0,124
771584658,Existing Customer,46,F,4,Unknown,Single,Unknown,Silver,34,1,33874.0,98
718102758,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue,36,2,3175.0,101
811076883,Attrited Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,40,1,7979.0,63
770970558,Existing Customer,41,M,2,Unknown,Single,$80K - $120K,Blue,28,1,13679.0,103
758863383,Existing Customer,47,F,2,Uneducated,Unknown,Less than $40K,Silver,36,1,14767.0,104
716863458,Attrited Customer,44,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,34516.0,68
766821033,Attrited Customer,61,M,0,Unknown,Single,$120K +,Blue,46,6,4650.0,74
814590483,Existing Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3592.0,95
773283108,Existing Customer,31,M,0,High School,Married,$60K - $80K,Silver,24,1,32535.0,116
721006458,Existing Customer,42,M,2,Unknown,Single,$120K +,Blue,35,2,3214.0,114
714615258,Attrited Customer,32,M,1,High School,Single,$40K - $60K,Blue,36,6,4819.0,64
788687133,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,31,2,16433.0,125
